#    L    TT             EE             TE             PP             TP          
  4613    0.47224E+00    0.13998E-01   -0.21272E-01    0.89931E+04    0.36544E+00
  4614    0.47101E+00    0.13937E-01   -0.21120E-01    0.89886E+04    0.36497E+00
  4615    0.46979E+00    0.13876E-01   -0.20968E-01    0.89841E+04    0.36448E+00
  4616    0.46855E+00    0.13816E-01   -0.20816E-01    0.89796E+04    0.36398E+00
  4617    0.46732E+00    0.13757E-01   -0.20663E-01    0.89751E+04    0.36347E+00
  4618    0.46609E+00    0.13698E-01   -0.20508E-01    0.89706E+04    0.36294E+00
  4619    0.46483E+00    0.13639E-01   -0.20355E-01    0.89661E+04    0.36241E+00
  4620    0.46359E+00    0.13581E-01   -0.20199E-01    0.89616E+04    0.36187E+00
  4621    0.46233E+00    0.13524E-01   -0.20044E-01    0.89572E+04    0.36131E+00
  4622    0.46107E+00    0.13466E-01   -0.19889E-01    0.89527E+04    0.36074E+00
  4623    0.45980E+00    0.13409E-01   -0.19732E-01    0.89482E+04    0.36016E+00
  4624    0.45854E+00    0.13353E-01   -0.19574E-01    0.89437E+04    0.35957E+00
  4625    0.45726E+00    0.13297E-01   -0.19418E-01    0.89392E+04    0.35897E+00
  4626    0.45597E+00    0.13242E-01   -0.19261E-01    0.89348E+04    0.35836E+00
  4627    0.45468E+00    0.13188E-01   -0.19103E-01    0.89303E+04    0.35774E+00
  4628    0.45340E+00    0.13133E-01   -0.18945E-01    0.89258E+04    0.35711E+00
  4629    0.45210E+00    0.13079E-01   -0.18787E-01    0.89214E+04    0.35647E+00
  4630    0.45080E+00    0.13026E-01   -0.18629E-01    0.89169E+04    0.35581E+00
  4631    0.44950E+00    0.12974E-01   -0.18471E-01    0.89125E+04    0.35515E+00
  4632    0.44818E+00    0.12922E-01   -0.18312E-01    0.89080E+04    0.35448E+00
  4633    0.44687E+00    0.12870E-01   -0.18154E-01    0.89036E+04    0.35379E+00
  4634    0.44555E+00    0.12820E-01   -0.17996E-01    0.88991E+04    0.35310E+00
  4635    0.44422E+00    0.12770E-01   -0.17837E-01    0.88947E+04    0.35239E+00
  4636    0.44290E+00    0.12720E-01   -0.17679E-01    0.88902E+04    0.35168E+00
  4637    0.44157E+00    0.12671E-01   -0.17521E-01    0.88858E+04    0.35096E+00
  4638    0.44023E+00    0.12622E-01   -0.17364E-01    0.88814E+04    0.35023E+00
  4639    0.43889E+00    0.12573E-01   -0.17206E-01    0.88769E+04    0.34948E+00
  4640    0.43755E+00    0.12526E-01   -0.17049E-01    0.88725E+04    0.34873E+00
  4641    0.43620E+00    0.12479E-01   -0.16892E-01    0.88681E+04    0.34797E+00
  4642    0.43485E+00    0.12432E-01   -0.16736E-01    0.88637E+04    0.34720E+00
  4643    0.43350E+00    0.12387E-01   -0.16578E-01    0.88593E+04    0.34642E+00
  4644    0.43213E+00    0.12342E-01   -0.16422E-01    0.88548E+04    0.34563E+00
  4645    0.43077E+00    0.12297E-01   -0.16266E-01    0.88504E+04    0.34484E+00
  4646    0.42940E+00    0.12253E-01   -0.16112E-01    0.88460E+04    0.34403E+00
  4647    0.42803E+00    0.12209E-01   -0.15958E-01    0.88416E+04    0.34321E+00
  4648    0.42665E+00    0.12167E-01   -0.15803E-01    0.88372E+04    0.34239E+00
  4649    0.42528E+00    0.12125E-01   -0.15649E-01    0.88328E+04    0.34156E+00
  4650    0.42390E+00    0.12083E-01   -0.15497E-01    0.88284E+04    0.34072E+00
  4651    0.42252E+00    0.12042E-01   -0.15344E-01    0.88240E+04    0.33987E+00
  4652    0.42113E+00    0.12001E-01   -0.15192E-01    0.88196E+04    0.33901E+00
  4653    0.41973E+00    0.11961E-01   -0.15041E-01    0.88152E+04    0.33815E+00
  4654    0.41834E+00    0.11921E-01   -0.14891E-01    0.88109E+04    0.33727E+00
  4655    0.41695E+00    0.11883E-01   -0.14742E-01    0.88065E+04    0.33639E+00
  4656    0.41555E+00    0.11844E-01   -0.14593E-01    0.88021E+04    0.33550E+00
  4657    0.41415E+00    0.11806E-01   -0.14446E-01    0.87977E+04    0.33461E+00
  4658    0.41275E+00    0.11769E-01   -0.14299E-01    0.87934E+04    0.33370E+00
  4659    0.41135E+00    0.11732E-01   -0.14153E-01    0.87890E+04    0.33279E+00
  4660    0.40993E+00    0.11696E-01   -0.14008E-01    0.87846E+04    0.33188E+00
  4661    0.40853E+00    0.11660E-01   -0.13864E-01    0.87803E+04    0.33096E+00
  4662    0.40711E+00    0.11626E-01   -0.13722E-01    0.87759E+04    0.33003E+00
  4663    0.40571E+00    0.11592E-01   -0.13579E-01    0.87715E+04    0.32909E+00
  4664    0.40428E+00    0.11557E-01   -0.13438E-01    0.87672E+04    0.32815E+00
  4665    0.40288E+00    0.11524E-01   -0.13299E-01    0.87628E+04    0.32720E+00
  4666    0.40146E+00    0.11491E-01   -0.13160E-01    0.87585E+04    0.32625E+00
  4667    0.40004E+00    0.11459E-01   -0.13023E-01    0.87541E+04    0.32529E+00
  4668    0.39862E+00    0.11427E-01   -0.12887E-01    0.87498E+04    0.32433E+00
  4669    0.39720E+00    0.11396E-01   -0.12751E-01    0.87455E+04    0.32336E+00
  4670    0.39579E+00    0.11366E-01   -0.12617E-01    0.87411E+04    0.32239E+00
  4671    0.39435E+00    0.11335E-01   -0.12485E-01    0.87368E+04    0.32141E+00
  4672    0.39294E+00    0.11306E-01   -0.12353E-01    0.87325E+04    0.32043E+00
  4673    0.39151E+00    0.11277E-01   -0.12222E-01    0.87281E+04    0.31944E+00
  4674    0.39010E+00    0.11249E-01   -0.12094E-01    0.87238E+04    0.31845E+00
  4675    0.38867E+00    0.11220E-01   -0.11967E-01    0.87195E+04    0.31745E+00
  4676    0.38725E+00    0.11193E-01   -0.11841E-01    0.87152E+04    0.31646E+00
  4677    0.38582E+00    0.11166E-01   -0.11716E-01    0.87109E+04    0.31545E+00
  4678    0.38440E+00    0.11140E-01   -0.11592E-01    0.87065E+04    0.31445E+00
  4679    0.38297E+00    0.11113E-01   -0.11472E-01    0.87022E+04    0.31344E+00
  4680    0.38155E+00    0.11088E-01   -0.11351E-01    0.86979E+04    0.31243E+00
  4681    0.38013E+00    0.11063E-01   -0.11231E-01    0.86936E+04    0.31141E+00
  4682    0.37871E+00    0.11038E-01   -0.11115E-01    0.86893E+04    0.31040E+00
  4683    0.37729E+00    0.11014E-01   -0.10999E-01    0.86850E+04    0.30938E+00
  4684    0.37587E+00    0.10991E-01   -0.10885E-01    0.86807E+04    0.30836E+00
  4685    0.37446E+00    0.10967E-01   -0.10772E-01    0.86764E+04    0.30733E+00
  4686    0.37304E+00    0.10945E-01   -0.10662E-01    0.86721E+04    0.30631E+00
  4687    0.37162E+00    0.10923E-01   -0.10552E-01    0.86679E+04    0.30528E+00
  4688    0.37022E+00    0.10900E-01   -0.10444E-01    0.86636E+04    0.30425E+00
  4689    0.36881E+00    0.10880E-01   -0.10339E-01    0.86593E+04    0.30322E+00
  4690    0.36739E+00    0.10858E-01   -0.10234E-01    0.86550E+04    0.30219E+00
  4691    0.36598E+00    0.10838E-01   -0.10131E-01    0.86507E+04    0.30116E+00
  4692    0.36458E+00    0.10817E-01   -0.10030E-01    0.86465E+04    0.30013E+00
  4693    0.36317E+00    0.10798E-01   -0.99311E-02    0.86422E+04    0.29910E+00
  4694    0.36177E+00    0.10778E-01   -0.98328E-02    0.86379E+04    0.29806E+00
  4695    0.36038E+00    0.10759E-01   -0.97368E-02    0.86337E+04    0.29703E+00
  4696    0.35897E+00    0.10741E-01   -0.96423E-02    0.86294E+04    0.29600E+00
  4697    0.35758E+00    0.10722E-01   -0.95501E-02    0.86252E+04    0.29496E+00
  4698    0.35618E+00    0.10705E-01   -0.94587E-02    0.86209E+04    0.29393E+00
  4699    0.35480E+00    0.10688E-01   -0.93696E-02    0.86167E+04    0.29290E+00
  4700    0.35341E+00    0.10671E-01   -0.92828E-02    0.86124E+04    0.29187E+00
  4701    0.35202E+00    0.10654E-01   -0.91976E-02    0.86082E+04    0.29084E+00
  4702    0.35065E+00    0.10638E-01   -0.91140E-02    0.86039E+04    0.28981E+00
  4703    0.34927E+00    0.10622E-01   -0.90319E-02    0.85997E+04    0.28878E+00
  4704    0.34789E+00    0.10606E-01   -0.89515E-02    0.85955E+04    0.28775E+00
  4705    0.34653E+00    0.10592E-01   -0.88733E-02    0.85912E+04    0.28673E+00
  4706    0.34516E+00    0.10577E-01   -0.87968E-02    0.85870E+04    0.28571E+00
  4707    0.34381E+00    0.10562E-01   -0.87211E-02    0.85828E+04    0.28468E+00
  4708    0.34244E+00    0.10548E-01   -0.86484E-02    0.85785E+04    0.28366E+00
  4709    0.34109E+00    0.10534E-01   -0.85767E-02    0.85743E+04    0.28265E+00
  4710    0.33975E+00    0.10520E-01   -0.85073E-02    0.85701E+04    0.28163E+00
  4711    0.33839E+00    0.10506E-01   -0.84395E-02    0.85659E+04    0.28062E+00
  4712    0.33705E+00    0.10493E-01   -0.83740E-02    0.85617E+04    0.27961E+00
  4713    0.33573E+00    0.10481E-01   -0.83095E-02    0.85575E+04    0.27860E+00
  4714    0.33439E+00    0.10468E-01   -0.82473E-02    0.85532E+04    0.27760E+00
  4715    0.33306E+00    0.10455E-01   -0.81867E-02    0.85490E+04    0.27660E+00
  4716    0.33173E+00    0.10443E-01   -0.81285E-02    0.85448E+04    0.27560E+00
  4717    0.33042E+00    0.10431E-01   -0.80712E-02    0.85406E+04    0.27460E+00
  4718    0.32911E+00    0.10420E-01   -0.80156E-02    0.85364E+04    0.27361E+00
  4719    0.32780E+00    0.10408E-01   -0.79623E-02    0.85323E+04    0.27262E+00
  4720    0.32649E+00    0.10398E-01   -0.79107E-02    0.85281E+04    0.27164E+00
  4721    0.32521E+00    0.10386E-01   -0.78607E-02    0.85239E+04    0.27066E+00
  4722    0.32391E+00    0.10375E-01   -0.78131E-02    0.85197E+04    0.26968E+00
  4723    0.32263E+00    0.10365E-01   -0.77665E-02    0.85155E+04    0.26871E+00
  4724    0.32134E+00    0.10354E-01   -0.77222E-02    0.85113E+04    0.26774E+00
  4725    0.32008E+00    0.10343E-01   -0.76784E-02    0.85072E+04    0.26678E+00
  4726    0.31880E+00    0.10333E-01   -0.76374E-02    0.85030E+04    0.26582E+00
  4727    0.31754E+00    0.10323E-01   -0.75972E-02    0.84988E+04    0.26486E+00
  4728    0.31629E+00    0.10314E-01   -0.75595E-02    0.84946E+04    0.26391E+00
  4729    0.31504E+00    0.10304E-01   -0.75240E-02    0.84905E+04    0.26297E+00
  4730    0.31380E+00    0.10295E-01   -0.74900E-02    0.84863E+04    0.26203E+00
  4731    0.31256E+00    0.10285E-01   -0.74565E-02    0.84822E+04    0.26109E+00
  4732    0.31133E+00    0.10276E-01   -0.74256E-02    0.84780E+04    0.26017E+00
  4733    0.31010E+00    0.10266E-01   -0.73961E-02    0.84739E+04    0.25924E+00
  4734    0.30889E+00    0.10257E-01   -0.73681E-02    0.84697E+04    0.25832E+00
  4735    0.30768E+00    0.10248E-01   -0.73416E-02    0.84656E+04    0.25741E+00
  4736    0.30648E+00    0.10239E-01   -0.73169E-02    0.84614E+04    0.25651E+00
  4737    0.30528E+00    0.10232E-01   -0.72942E-02    0.84573E+04    0.25561E+00
  4738    0.30408E+00    0.10222E-01   -0.72726E-02    0.84531E+04    0.25471E+00
  4739    0.30291E+00    0.10214E-01   -0.72531E-02    0.84490E+04    0.25383E+00
  4740    0.30172E+00    0.10206E-01   -0.72343E-02    0.84449E+04    0.25295E+00
  4741    0.30056E+00    0.10195E-01   -0.72179E-02    0.84407E+04    0.25207E+00
  4742    0.29940E+00    0.10187E-01   -0.72030E-02    0.84366E+04    0.25121E+00
  4743    0.29824E+00    0.10178E-01   -0.71896E-02    0.84325E+04    0.25035E+00
  4744    0.29709E+00    0.10169E-01   -0.71771E-02    0.84284E+04    0.24950E+00
  4745    0.29595E+00    0.10161E-01   -0.71668E-02    0.84242E+04    0.24865E+00
  4746    0.29482E+00    0.10153E-01   -0.71580E-02    0.84201E+04    0.24781E+00
  4747    0.29370E+00    0.10143E-01   -0.71500E-02    0.84160E+04    0.24698E+00
  4748    0.29258E+00    0.10136E-01   -0.71442E-02    0.84119E+04    0.24616E+00
  4749    0.29146E+00    0.10127E-01   -0.71393E-02    0.84078E+04    0.24535E+00
  4750    0.29036E+00    0.10119E-01   -0.71360E-02    0.84037E+04    0.24454E+00
  4751    0.28927E+00    0.10110E-01   -0.71340E-02    0.83996E+04    0.24374E+00
  4752    0.28817E+00    0.10101E-01   -0.71335E-02    0.83955E+04    0.24295E+00
  4753    0.28710E+00    0.10092E-01   -0.71343E-02    0.83914E+04    0.24217E+00
  4754    0.28603E+00    0.10084E-01   -0.71364E-02    0.83873E+04    0.24140E+00
  4755    0.28496E+00    0.10075E-01   -0.71399E-02    0.83832E+04    0.24063E+00
  4756    0.28390E+00    0.10066E-01   -0.71448E-02    0.83791E+04    0.23987E+00
  4757    0.28285E+00    0.10057E-01   -0.71506E-02    0.83750E+04    0.23912E+00
  4758    0.28181E+00    0.10049E-01   -0.71579E-02    0.83709E+04    0.23839E+00
  4759    0.28077E+00    0.10039E-01   -0.71664E-02    0.83669E+04    0.23765E+00
  4760    0.27975E+00    0.10030E-01   -0.71760E-02    0.83628E+04    0.23693E+00
  4761    0.27873E+00    0.10021E-01   -0.71867E-02    0.83587E+04    0.23622E+00
  4762    0.27772E+00    0.10012E-01   -0.71985E-02    0.83546E+04    0.23551E+00
  4763    0.27672E+00    0.10003E-01   -0.72124E-02    0.83506E+04    0.23482E+00
  4764    0.27574E+00    0.99932E-02   -0.72263E-02    0.83465E+04    0.23413E+00
  4765    0.27475E+00    0.99836E-02   -0.72411E-02    0.83424E+04    0.23345E+00
  4766    0.27377E+00    0.99740E-02   -0.72578E-02    0.83384E+04    0.23278E+00
  4767    0.27281E+00    0.99637E-02   -0.72755E-02    0.83343E+04    0.23212E+00
  4768    0.27185E+00    0.99535E-02   -0.72934E-02    0.83302E+04    0.23147E+00
  4769    0.27090E+00    0.99440E-02   -0.73132E-02    0.83262E+04    0.23082E+00
  4770    0.26995E+00    0.99338E-02   -0.73340E-02    0.83221E+04    0.23019E+00
  4771    0.26902E+00    0.99236E-02   -0.73550E-02    0.83181E+04    0.22956E+00
  4772    0.26808E+00    0.99127E-02   -0.73778E-02    0.83141E+04    0.22895E+00
  4773    0.26716E+00    0.99018E-02   -0.74008E-02    0.83100E+04    0.22834E+00
  4774    0.26625E+00    0.98909E-02   -0.74241E-02    0.83060E+04    0.22775E+00
  4775    0.26535E+00    0.98801E-02   -0.74492E-02    0.83019E+04    0.22716E+00
  4776    0.26445E+00    0.98693E-02   -0.74744E-02    0.82979E+04    0.22658E+00
  4777    0.26357E+00    0.98577E-02   -0.75007E-02    0.82939E+04    0.22601E+00
  4778    0.26269E+00    0.98461E-02   -0.75280E-02    0.82898E+04    0.22545E+00
  4779    0.26181E+00    0.98346E-02   -0.75578E-02    0.82858E+04    0.22490E+00
  4780    0.26095E+00    0.98224E-02   -0.75863E-02    0.82818E+04    0.22436E+00
  4781    0.26009E+00    0.98108E-02   -0.76143E-02    0.82778E+04    0.22383E+00
  4782    0.25925E+00    0.97986E-02   -0.76433E-02    0.82738E+04    0.22331E+00
  4783    0.25842E+00    0.97864E-02   -0.76740E-02    0.82697E+04    0.22280E+00
  4784    0.25758E+00    0.97734E-02   -0.77043E-02    0.82657E+04    0.22230E+00
  4785    0.25676E+00    0.97611E-02   -0.77363E-02    0.82617E+04    0.22181E+00
  4786    0.25595E+00    0.97474E-02   -0.77685E-02    0.82577E+04    0.22133E+00
  4787    0.25514E+00    0.97345E-02   -0.78009E-02    0.82537E+04    0.22086E+00
  4788    0.25434E+00    0.97215E-02   -0.78336E-02    0.82497E+04    0.22040E+00
  4789    0.25355E+00    0.97078E-02   -0.78680E-02    0.82457E+04    0.21995E+00
  4790    0.25277E+00    0.96941E-02   -0.79019E-02    0.82417E+04    0.21951E+00
  4791    0.25200E+00    0.96796E-02   -0.79368E-02    0.82377E+04    0.21907E+00
  4792    0.25123E+00    0.96659E-02   -0.79704E-02    0.82337E+04    0.21865E+00
  4793    0.25047E+00    0.96514E-02   -0.80050E-02    0.82297E+04    0.21824E+00
  4794    0.24971E+00    0.96362E-02   -0.80413E-02    0.82258E+04    0.21784E+00
  4795    0.24898E+00    0.96202E-02   -0.80779E-02    0.82218E+04    0.21745E+00
  4796    0.24823E+00    0.96057E-02   -0.81131E-02    0.82178E+04    0.21707E+00
  4797    0.24751E+00    0.95897E-02   -0.81501E-02    0.82138E+04    0.21671E+00
  4798    0.24679E+00    0.95744E-02   -0.81888E-02    0.82098E+04    0.21635E+00
  4799    0.24609E+00    0.95584E-02   -0.82263E-02    0.82059E+04    0.21600E+00
  4800    0.24539E+00    0.95423E-02   -0.82639E-02    0.82019E+04    0.21566E+00
  4801    0.24469E+00    0.95248E-02   -0.83018E-02    0.81979E+04    0.21534E+00
  4802    0.24400E+00    0.95087E-02   -0.83399E-02    0.81940E+04    0.21502E+00
  4803    0.24332E+00    0.94918E-02   -0.83775E-02    0.81900E+04    0.21472E+00
  4804    0.24264E+00    0.94750E-02   -0.84160E-02    0.81860E+04    0.21442E+00
  4805    0.24197E+00    0.94573E-02   -0.84532E-02    0.81821E+04    0.21414E+00
  4806    0.24131E+00    0.94404E-02   -0.84914E-02    0.81781E+04    0.21386E+00
  4807    0.24066E+00    0.94220E-02   -0.85298E-02    0.81742E+04    0.21360E+00
  4808    0.24002E+00    0.94036E-02   -0.85676E-02    0.81702E+04    0.21335E+00
  4809    0.23937E+00    0.93851E-02   -0.86064E-02    0.81663E+04    0.21310E+00
  4810    0.23875E+00    0.93666E-02   -0.86438E-02    0.81623E+04    0.21287E+00
  4811    0.23812E+00    0.93466E-02   -0.86822E-02    0.81584E+04    0.21265E+00
  4812    0.23751E+00    0.93281E-02   -0.87207E-02    0.81545E+04    0.21243E+00
  4813    0.23690E+00    0.93095E-02   -0.87587E-02    0.81505E+04    0.21223E+00
  4814    0.23630E+00    0.92894E-02   -0.87960E-02    0.81466E+04    0.21204E+00
  4815    0.23570E+00    0.92701E-02   -0.88336E-02    0.81427E+04    0.21185E+00
  4816    0.23512E+00    0.92484E-02   -0.88713E-02    0.81387E+04    0.21168E+00
  4817    0.23454E+00    0.92290E-02   -0.89091E-02    0.81348E+04    0.21152E+00
  4818    0.23397E+00    0.92081E-02   -0.89464E-02    0.81309E+04    0.21136E+00
  4819    0.23339E+00    0.91871E-02   -0.89838E-02    0.81270E+04    0.21122E+00
  4820    0.23283E+00    0.91669E-02   -0.90206E-02    0.81231E+04    0.21108E+00
  4821    0.23227E+00    0.91451E-02   -0.90560E-02    0.81191E+04    0.21096E+00
  4822    0.23172E+00    0.91225E-02   -0.90931E-02    0.81152E+04    0.21084E+00
  4823    0.23118E+00    0.91014E-02   -0.91287E-02    0.81113E+04    0.21073E+00
  4824    0.23064E+00    0.90788E-02   -0.91653E-02    0.81074E+04    0.21064E+00
  4825    0.23010E+00    0.90569E-02   -0.92005E-02    0.81035E+04    0.21055E+00
  4826    0.22959E+00    0.90342E-02   -0.92343E-02    0.80996E+04    0.21047E+00
  4827    0.22905E+00    0.90108E-02   -0.92697E-02    0.80957E+04    0.21040E+00
  4828    0.22855E+00    0.89880E-02   -0.93037E-02    0.80918E+04    0.21034E+00
  4829    0.22804E+00    0.89652E-02   -0.93364E-02    0.80879E+04    0.21029E+00
  4830    0.22754E+00    0.89409E-02   -0.93699E-02    0.80840E+04    0.21024E+00
  4831    0.22705E+00    0.89173E-02   -0.94027E-02    0.80802E+04    0.21021E+00
  4832    0.22655E+00    0.88936E-02   -0.94341E-02    0.80763E+04    0.21018E+00
  4833    0.22606E+00    0.88692E-02   -0.94664E-02    0.80724E+04    0.21017E+00
  4834    0.22561E+00    0.88447E-02   -0.94972E-02    0.80685E+04    0.21016E+00
  4835    0.22513E+00    0.88202E-02   -0.95289E-02    0.80646E+04    0.21016E+00
  4836    0.22464E+00    0.87949E-02   -0.95591E-02    0.80608E+04    0.21017E+00
  4837    0.22419E+00    0.87703E-02   -0.95887E-02    0.80569E+04    0.21019E+00
  4838    0.22372E+00    0.87456E-02   -0.96176E-02    0.80530E+04    0.21021E+00
  4839    0.22327E+00    0.87195E-02   -0.96465E-02    0.80491E+04    0.21025E+00
  4840    0.22281E+00    0.86940E-02   -0.96733E-02    0.80453E+04    0.21029E+00
  4841    0.22237E+00    0.86685E-02   -0.97008E-02    0.80414E+04    0.21034E+00
  4842    0.22192E+00    0.86429E-02   -0.97277E-02    0.80376E+04    0.21040E+00
  4843    0.22149E+00    0.86150E-02   -0.97538E-02    0.80337E+04    0.21047E+00
  4844    0.22107E+00    0.85894E-02   -0.97785E-02    0.80298E+04    0.21055E+00
  4845    0.22064E+00    0.85629E-02   -0.98040E-02    0.80260E+04    0.21063E+00
  4846    0.22022E+00    0.85357E-02   -0.98280E-02    0.80221E+04    0.21072E+00
  4847    0.21980E+00    0.85084E-02   -0.98505E-02    0.80183E+04    0.21082E+00
  4848    0.21939E+00    0.84818E-02   -0.98731E-02    0.80145E+04    0.21093E+00
  4849    0.21897E+00    0.84544E-02   -0.98949E-02    0.80106E+04    0.21105E+00
  4850    0.21857E+00    0.84262E-02   -0.99160E-02    0.80068E+04    0.21117E+00
  4851    0.21818E+00    0.83987E-02   -0.99379E-02    0.80029E+04    0.21130E+00
